ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0098876,vesicle-mediated transport to the plasma membrane,89,0.4235827994665119,1.284748717316783,0.04718875502008032,0.16823165678587365,0.12795157925376688,1022,"tags=33%, list=24%, signal=25%",CSK/DEF6/EIPR1/RAB10/RAB35/RAB12/RAB8A/RAB14/RAB8B/ACSL3/RAB13/HGS/SACM1L/SNX27/TM9SF4/EHD1/EHD3/ACAP2/VAMP2/GRIPAP1/ANXA13/SNX3/VPS26C/NSF/CCDC93/OPTN/SNX12/DENND10/STX12,0.2065879226968911
GO:0032102,negative regulation of response to external stimulus,133,0.4114465649797173,1.2808199967399747,0.023359106253261448,0.10451106104546853,0.07948774663305466,750,"tags=26%, list=18%, signal=22%",PTPRC/LGALS9/HLA-A/IFI16/GRN/SERPINB9/HLA-DRB1/PTPN6/TRIM21/YTHDF3/YTHDF2/FGG/HLA-B/HLA-E/HLA-G/OAS3/PCBP2/PRKCD/GRB2/RPS19/PARP1/HCK/LYN/SRC/YES1/SERPINB4/SAMHD1/FGB/FGR/CORO1B/FXR1/FGA/PRKAR1A/RTCA/NT5C2,0.35248785758361917
GO:0006873,intracellular monoatomic ion homeostasis,114,0.40996054899369716,1.2800672196778224,0.03303303303303303,0.13258189036591772,0.10083751522676208,1454,"tags=42%, list=34%, signal=28%",MT1H/MT2A/CALR/GRN/HVCN1/MT1E/BAX/TFRC/RAB39A/VAPB/TGM2/ATP13A1/TMCO1/TPT1/SLC30A7/LCN2/PML/ATP2A1/ATP2A2/ATP2A3/TBXAS1/ATP6V1D/TM9SF4/PRKACA/ATP6V1G1/CUL1/BOLA2/BOLA2B/FTL/TMEM165/GLRX3/LAMP1/MCU/CAMK2D/NPTN/MYH7B/HMOX1/RAB7A/PICALM/ITPR1/SLC39A7/YWHAE/UBE3A/ATP2C1/CCDC47/ABCB7/LETM1/WFS1,0.24891111443470246
GO:0006575,modified amino acid metabolic process,66,-0.28337759026950593,-1.2793252168552371,0.01567420714843629,0.07754244329380595,0.05897628465531022,392,"tags=26%, list=9%, signal=24%",GGT5/BBOX1/GSS/ALDH7A1/CKMT2/GATM/SHMT1/ASS1/CKMT1B/CKMT1A/GSTM2/GSTM3/GSTM5/PCYOX1/OPLAH/CKB/CRAT,0.35248785758361917
GO:0016072,rRNA metabolic process,121,0.4100415007664252,1.2779452330520569,0.041123370110330994,0.1547143817204301,0.1176707752429471,2167,"tags=71%, list=51%, signal=36%",LSM6/RPL7A/RPL26/TOP1/NCL/YTHDF2/RPS21/RPS19/RPS17/RPL7/EIF6/NOP58/RPL27/RPS15/SART1/DKC1/RPS24/SNU13/DIS3/RPL5/RPL14/RPS16/MACROH2A1/DDX21/RPS13/SLFN5/MACROH2A2/PA2G4/RRP1/RPS14/RPS25/FBL/PIN4/XRN2/EXOSC9/XRN1/FTSJ3/PRKDC/RPL11/RPL35/NOP2/RPL35A/WDR12/NOP56/TCOF1/NOP10/TRIR/TBL3/RPS28/RPS7/NSUN4/EXOSC7/LAS1L/GAR1/MTREX/ERI1/DDX18/RRS1/MTOR/SMARCA4/POLR2E/PNO1/DCAF13/RPS27/WDR3/SBDS/EXOSC2/EXOSC1/POLR2H/MAK16/NHP2/WDR36/UTP6/HEATR1/PRMT5/UTP18/NOL11/WDR18/GTF3C1/NIFK/EXOSC8/EXOSC6/SMARCB1/EIF4A3/PELP1/TSR1,0.2220560461452484
GO:0030003,intracellular monoatomic cation homeostasis,112,0.41091013330104054,1.2777865036107494,0.031,0.12798928875363755,0.09734453037241579,1454,"tags=42%, list=34%, signal=28%",MT1H/MT2A/CALR/GRN/HVCN1/MT1E/BAX/TFRC/RAB39A/VAPB/TGM2/ATP13A1/TMCO1/TPT1/SLC30A7/LCN2/PML/ATP2A1/ATP2A2/ATP2A3/ATP6V1D/TM9SF4/PRKACA/ATP6V1G1/CUL1/BOLA2/BOLA2B/FTL/TMEM165/GLRX3/LAMP1/MCU/CAMK2D/NPTN/MYH7B/HMOX1/RAB7A/PICALM/ITPR1/SLC39A7/YWHAE/UBE3A/ATP2C1/CCDC47/ABCB7/LETM1/WFS1,0.25720646646883816
GO:0110053,regulation of actin filament organization,115,0.4093854974209448,1.2735925824283651,0.04008016032064128,0.15274115923833437,0.11617000578238984,1109,"tags=38%, list=26%, signal=29%",CORO1A/COTL1/CYRIB/LIMA1/ARPC5L/RAC1/ARPC5/CD47/CYRIA/RDX/ARPC3/VASP/CFL1/SWAP70/PRKCD/HCK/NCK1/PAK2/NCKAP1/NCKAP1L/TWF1/CFL2/PAK1/CDC42/ARAP1/ARPIN/CORO1B/WASHC4/NCK2/F11R/ROCK1/FLNA/PLEK/CAPZA1/PDXP/CAPG/CAPZB/FLII/WASHC5/WDR1/RHOC/PFN1/SH3BP1/EVL,0.22496609354031377
GO:0071375,cellular response to peptide hormone stimulus,107,0.4158343901172745,1.272704141736197,0.04208416833667335,0.1558033806197072,0.11849903272807348,1200,"tags=36%, list=28%, signal=26%",TOP1/CSK/PKLR/PKM/SRSF5/RAB10/RAB8A/RAB13/CFL1/PTPN1/PRKCD/FBP1/GRB2/PARP1/RELA/LYN/SRC/NCK1/PAK1/PRKACA/OSBPL8/PRKAR1A/RAF1/CYBA/ROCK1/VAMP2/MYO5A/EPRS1/CREB1/PRKCB/YWHAG/ACE/LEPROT/PRKDC/PRKAA1/STAT5A/STAT5B/PIP4K2A,0.21925034670375515
GO:0002833,positive regulation of response to biotic stimulus,150,0.39955836297701963,1.2627773748731852,0.02899171328041766,0.12271004302971386,0.0933293061241966,1182,"tags=36%, list=28%, signal=27%",CTSS/GBP2/MNDA/HLA-C/S100A8/IFI16/GRN/HLA-DRB1/AP3B1/HMGB1/HLA-E/HLA-G/OAS3/RALB/PCBP2/CASP1/WDFY1/RPS19/PARP1/RELA/HCK/LYN/SRC/PAK2/RBM14/PQBP1/EIF2AK2/HSP90B1/PAK1/PLCG2/HMGB2/HLA-DRB3/DDX60/MATR3/CPT1A/RIGI/CYBA/ZC3HAV1/STING1/MYD88/AP1G1/YWHAG/LAMP1/RFTN1/UBE2K/PIK3C3/PRKDC/TRIM25/PLD3/SQSTM1/HLA-F/PRKAA1/CD14/BTK,0.35248785758361917
GO:0007264,small GTPase-mediated signal transduction,155,0.4017323289998283,1.260023712500647,0.03196803196803197,0.13007282572499962,0.0989292014801771,1310,"tags=39%, list=31%, signal=28%",ARHGDIB/CYRIB/ELMO1/RAC1/RAC2/DEF6/RAB35/RAB39B/RAB12/RAB30/RAB4B/RAB39A/RAB4A/RDX/ARHGEF1/TGM2/CFL1/RALB/SWAP70/FBP1/GRB2/RAP1B/RAP1A/SRC/NCKAP1/RHOG/CDC42/ARAP1/CDK2/FXR1/DOCK2/GMIP/RAB3GAP1/RAP2B/DBNL/F11R/RAF1/ROCK1/SHTN1/WNK1/CYTH1/ARHGEF7/RALA/RHOC/CHORDC1/TNS3/SH3BP1/AKAP13/SQSTM1/FGF2/HACD3/ARHGAP18/ARHGAP17/PPP2CB/DOCK11/ARRB1/GIT1/GIT2/RAB33A/PICALM/STAMBP,0.2529611230696109
